Longitude,Latitude,HouseAge,Population,MedInc,MedianHouseValue,AveBedrms,AveRooms,AveOccup
-117.11,32.9,16,705,4.4766,1.615,1.102272727,5.803977273,2.002840909
-117.11,32.91,15,855,7.5992,3.106,0.975103734,7.634854772,3.547717842
-117.08,32.91,16,690,6.5853,2.484,1.017857143,7.379464286,3.080357143
-117.08,32.93,5,6600,6.0857,3.083,1.034482759,6.208558371,2.742002493
-117.08,32.91,9,683,7.5604,3.279,0.943722944,6.696969697,2.956709957
-117.07,33.01,5,1917,5.1998,2.941,1.160332542,6.971496437,2.27672209
-117.06,33.01,9,904,4.4219,2.092,0.976580796,5.784543326,2.117096019
-117.07,33,4,2211,4.25,2.816,1.127240143,5.593189964,1.981182796
-117.07,33,4,3775,4.955,2.415,1.098939929,5.390459364,2.223203769
-117.08,33.01,5,2565,6.1949,2.387,1.032150776,6.27383592,2.84368071
-117.09,32.99,16,1037,5.1909,2.014,1.003067485,6.671779141,3.180981595
-117.09,32.99,18,1618,4.6028,2.168,1.155206287,6.316306483,3.178781925
-117.09,32.98,23,687,2.3182,2.688,0.886363636,3.652597403,2.230519481
-117.12,32.96,16,1444,5.2463,1.563,1.091796875,5.95703125,2.8203125
-117.11,32.97,9,850,6.0862,2.636,1.008333333,6.379166667,3.541666667
-117.1,33,5,7417,5.9094,2.611,1.108142494,6.574215437,3.145462256
-117.11,32.95,11,2223,4.9485,2.318,1.052362708,5.994891443,2.83908046
-117.12,32.95,8,1723,6.3542,2.181,0.905405405,6.199324324,2.910472973
-117.12,32.96,15,1526,6.0175,2.383,1.007462687,7.13681592,3.7960199
-117.12,32.95,4,4438,4.988,2.637,1.049399199,6.020026702,2.962616822
-117.08,32.97,3,7644,5.4584,2.465,1.152331606,6.033160622,2.640414508
-117.06,32.97,17,2412,4.3548,1.923,1.054086538,5.713942308,2.899038462
-117.25,33.06,6,4194,6.439,2.962,1.033547466,7.037116345,2.993576017
-117.25,33.05,16,1387,4.3286,2.134,1.076923077,6.321266968,3.13800905
-117.26,33.05,14,1057,6.2513,2.409,1.002688172,6.244623656,2.841397849
-117.26,33.06,11,1226,7.6832,3.198,0.961748634,7.267759563,3.349726776
-117.24,33.05,15,1559,5.3129,1.692,1.016483516,5.547619048,2.855311355
-117.24,33.05,11,2588,6.4027,3.442,1.047505938,6.920427553,3.073634204
-117.2,33.07,5,4496,5.9289,4.113,1.04121056,6.692852543,2.895041854
-117.16,33.06,16,770,5.8661,4.045,1.107142857,7.888888889,3.055555556
-117.21,33.03,20,1020,11.0911,5.00001,1.06127451,8.259803922,2.5
-117.18,33.02,15,1364,13.6623,5.00001,1.065882353,8.329411765,3.209411765
-117.21,33.02,26,1032,10.156,5.00001,1.118226601,7.866995074,2.541871921
-117.23,33.01,18,1541,11.1118,5.00001,1.087234043,8.427659574,3.278723404
-117.26,32.97,25,1088,6.4651,5.00001,1.050955414,5.481953291,2.309978769
-117.26,32.96,36,710,10.1768,5.00001,0.936170213,6.102836879,2.517730496
-117.26,32.95,34,650,5.6582,5.00001,1.007380074,6.092250923,2.398523985
-117.26,32.95,22,1947,4.4375,5.00001,1.212450593,5.418972332,1.923913043
-117.3,32.96,30,380,4.2875,5.00001,1.357615894,8.119205298,2.516556291
-117.25,33.01,16,1454,7.7317,3.96,0.992366412,7.427480916,2.77480916
-117.24,33,16,795,7.5975,3.691,1.008498584,7.116147309,2.252124646
-117.23,32.99,17,1011,15.0001,5.00001,1.021943574,8.520376176,3.169278997
-117.25,32.99,10,1478,7.472,4.399,1.181388013,7.769716088,2.331230284
-117.25,33,14,931,5.8393,4.853,1.106280193,6.082125604,2.248792271
-117.26,33,31,1059,4.7841,3.935,1.088691796,5.975609756,2.348115299
-117.27,33,36,1085,5.1523,3.878,1.080952381,5.776190476,2.583333333
-117.31,33,30,665,6.8443,4.925,1.043771044,5.491582492,2.239057239
-117.26,32.99,16,1532,2.7348,2.313,1.026052104,4.26252505,3.070140281
-117.27,32.99,21,1273,5.5922,3.821,1.074349442,6.167286245,2.366171004
-117.26,32.98,12,1690,4.125,2.269,1.09529148,4.372197309,1.894618834
-117.31,32.98,17,849,4.1012,2.447,1.87826087,8.084057971,2.460869565
-117.27,32.98,17,351,5.2742,2.307,1.884615385,8.908653846,1.6875
-117.32,33.01,29,1619,4.125,3.944,1.067466267,5.373313343,2.427286357
-117.28,33.02,21,1251,4.2356,3.477,1.015625,4.75,2.171875
-117.27,33.02,13,2450,4.7179,3.767,1.089473684,5.020175439,2.149122807
-117.26,33.04,18,1088,6.3525,2.783,0.982954545,6.332386364,3.090909091
-117.26,33.04,16,1433,6.6319,2.696,0.993377483,6.863134658,3.163355408
-117.24,33.04,13,1412,3.212,1.476,1.072815534,5.660194175,2.284789644
-117.25,33.03,6,1319,6.9326,3.246,1.055674518,7.314775161,2.824411135
-117.27,33.03,25,1108,3.9826,2.158,1,5.745980707,3.562700965
-117.27,33.03,16,1104,3.5313,1.487,1.064903846,5.384615385,2.653846154
-117.26,33.02,9,1724,6.3712,3.698,1.108029197,6.762043796,2.516788321
-117.27,33.03,19,1356,4.87,2.209,0.974609375,5.662109375,2.6484375
-117.27,33.02,21,928,5.798,2.861,0.988372093,6.23255814,2.697674419
-117.29,33.05,28,672,3.1667,3,1.157534247,3.924657534,2.301369863
-117.28,33.04,12,2471,3.5179,2.527,1.045045045,5.021396396,2.782657658
-117.27,33.04,27,1302,3.55,2.146,0.97029703,4.551980198,3.222772277
-117.29,33.04,30,1281,4.7333,2.869,1.067307692,5.288461538,2.463461538
-117.33,33.03,31,603,2.8611,3.143,1.202247191,4.38576779,2.258426966
-117.3,33.07,14,1034,6.4247,2.951,1.046683047,6.56019656,2.540540541
-117.29,33.08,18,1463,5.7787,3.467,1.081932773,6.775210084,3.073529412
-117.27,33.08,7,1335,6.0922,3.424,1.049295775,6.922535211,3.133802817
-117.29,33.06,20,1008,6.1509,3.387,1.030769231,6.492307692,3.101538462
-117.28,33.06,8,2585,4.0118,2.458,1.08607864,4.433581296,2.747077577
-117.27,33.06,7,1612,3.197,3.671,1.09077381,5.485119048,2.398809524
-117.27,33.05,15,1371,2.9083,1.224,1.096336499,4.52238806,1.860244233
-117.3,33.08,24,1389,4,3.432,1.013461538,5.053846154,2.671153846
-117.34,33.06,17,815,4.3182,3.571,1.285359801,6.744416873,2.022332506
-117.31,33.07,21,948,3.2984,3.694,1.143468951,4.357601713,2.029978587
-117.3,33.07,16,2165,3.5585,2.848,1.108695652,4.560869565,3.137681159
-117.3,33.06,24,870,3.194,2.763,1.156108597,4.911764706,1.968325792
-117.3,33.06,31,1049,4.027,2.9,1.072164948,4.387628866,2.162886598
-117.3,33.05,34,775,3.2308,3.313,1.171355499,4.595907928,1.982097187
-117.33,33.17,11,4773,4.0791,2.813,1.098493003,5.878902045,2.568891281
-117.34,33.16,31,1286,4.5694,2.437,0.980728051,6.104925054,2.753747323
-117.33,33.16,29,1533,4.0585,2.455,1.012844037,6.530275229,2.812844037
-117.32,33.15,15,5495,5.4904,2.621,1.073786408,6.42961165,2.667475728
-117.32,33.12,25,936,2.7717,3.54,1.143167028,5.79175705,2.030368764
-117.31,33.1,15,747,3.5341,5.00001,1.059382423,5.681710214,1.774346793
-117.29,33.13,4,224,3.9205,1.83,1,5.876190476,2.133333333
-117.31,33.11,7,2904,4.1282,1.881,1.098709677,5.144516129,1.873548387
-117.29,33.12,4,755,4.7961,1.688,1.125874126,4.825174825,2.63986014
-117.29,33.1,6,2064,5.1837,2.598,1.063740857,6.364681296,2.156739812
-117.28,33.1,13,1197,6.5338,2.679,1.05764411,6.626566416,3
-117.35,33.17,16,2849,2.478,1.856,1.120300752,3.838763576,2.380116959
-117.34,33.16,24,610,2.25,1.875,1.12601626,4.089430894,2.479674797
-117.34,33.15,19,4163,3.0306,1.785,1.012091038,4.06116643,2.960881935
-117.35,33.16,22,580,3.975,5.00001,1.580310881,6.896373057,3.005181347
-117.35,33.16,10,902,3.7891,2.063,1.146993318,3.750556793,2.008908686
-117.34,33.15,17,2111,3.3536,2.833,1.073446328,4.241996234,1.987758945
-117.36,33.18,26,2372,2.5509,1.818,1.08979206,5.245746692,2.241965974
-117.36,33.18,39,833,2.8893,1.854,0.944805195,5.019480519,2.704545455
-117.35,33.17,36,812,3.625,1.98,1.093023256,5.108527132,2.098191214
-117.36,33.17,24,812,2.3182,5.00001,1.204359673,5.57493188,2.21253406
-117.37,33.18,19,855,2.6979,2.667,1.291878173,4.901015228,2.170050761
-117.37,33.19,23,4729,1.8214,1.738,1.073294019,3.457455771,3.98399326
-117.37,33.19,33,1138,2.8819,2.086,1.031890661,5.022779043,2.592255125
-117.37,33.19,18,650,1.9562,1.925,1.335664336,3.409090909,2.272727273
-117.37,33.19,38,486,4.1875,1.85,1.044117647,4.220588235,2.382352941
-117.38,33.19,35,538,2.4583,1.979,1.064516129,3.741935484,2.169354839
-117.38,33.14,14,1298,3.209,3.133,1.972701149,7.239942529,1.864942529
-117.38,33.19,26,1703,1.9891,5,1.279329609,4.606703911,1.902793296
-117.38,33.2,17,1288,1.9386,1.063,1.363849765,4.406103286,3.023474178
-117.37,33.2,19,845,1.6318,1.875,0.993730408,2.909090909,2.648902821
-117.38,33.19,17,359,1.5625,1.625,0.949152542,2.991525424,3.042372881
-117.38,33.2,26,974,1.3903,1.844,1.217665615,4.501577287,3.072555205
-117.36,33.2,19,1190,1.3269,1.661,1.15320911,3.98757764,2.463768116
-117.36,33.2,19,1323,2.9539,1.699,1.07047619,4.055238095,2.52
-117.36,33.2,26,1405,3.2917,1.508,0.991769547,5.034979424,2.890946502
-117.35,33.2,23,1793,2.5754,1.697,1.170418006,5.300643087,2.882636656
-117.35,33.21,24,912,4.25,1.503,0.879194631,5.322147651,3.060402685
-117.34,33.21,23,1302,4.0109,1.457,0.992084433,5.440633245,3.435356201
-117.35,33.2,32,700,3.9875,1.429,0.948275862,5.392241379,3.017241379
-117.34,33.21,12,3015,2.7386,2.161,1.220640569,5.305160142,2.682384342
-117.35,33.19,28,1189,5.1733,1.981,1.099307159,6.519630485,2.74595843
-117.34,33.19,23,1533,5.276,2.245,1.067567568,6.845559846,2.959459459
-117.33,33.19,15,1827,2.9716,1.736,1.061557789,4.613065327,2.295226131
-117.34,33.19,19,1654,5.7409,2.741,0.939177102,6.395348837,2.958855098
-117.29,33.24,5,1823,3.1875,1.538,1.096885813,5.378892734,3.153979239
-117.3,33.23,13,1759,2.765,0.985,0.981389578,4.490074442,2.182382134
-117.32,33.23,24,982,1.6402,1.693,1.061511424,4.53427065,1.725834798
-117.31,33.24,6,792,4.0469,1.624,1.086792453,5.962264151,2.988679245
-117.32,33.22,15,1810,2.4375,1.089,1.053752535,4.851926978,1.835699797
-117.33,33.22,21,855,2.7846,0.912,1.076923077,5.13059034,1.529516995
-117.32,33.22,16,316,2.7417,0.917,1.049773756,4.78280543,1.429864253
-117.33,33.21,17,424,2.2882,0.858,1.041666667,4.326388889,1.472222222
-117.3,33.22,4,6666,3.7568,1.841,1.143950995,5.727411945,2.552067381
-117.31,33.19,11,8738,4.3762,2.155,1.090671316,6.086602732,2.539378088
-117.29,33.2,16,1428,2.4754,1.573,1.132678133,5.282555283,3.508599509
-117.31,33.18,16,599,2.0147,0.877,1.077694236,4.598997494,1.501253133
-117.29,33.19,18,4127,3.0704,1.516,1.061101549,5.365748709,3.551635112
-117.28,33.2,20,2983,4.3428,1.521,1.023980815,5.79736211,3.576738609
-117.37,33.22,35,1435,3.676,1.256,1.043290043,4.770562771,3.106060606
-117.35,33.23,4,934,3.8958,1.898,1.036101083,6.631768953,3.371841155
-117.35,33.21,18,2051,2.675,1.171,1.229208925,6.026369168,4.160243408
-117.38,33.21,31,1514,2.6442,1.033,1.073099415,4.391812865,4.426900585
-117.37,33.2,29,1425,2.0272,0.996,1.016339869,4.297385621,4.656862745
-117.28,33.28,13,4049,3.8156,1.507,1.106382979,6.522340426,4.307446809
-117.25,33.3,14,1151,6.3054,3.59,0.983193277,7.039215686,3.224089636
-117.26,33.26,9,2582,4.3429,1.739,1.069705094,6.178284182,3.461126005
-117.3,33.26,23,1227,4.1713,1.338,1.041666667,6.356060606,4.647727273
-117.3,33.25,22,1456,3.7933,1.31,1.099737533,6.112860892,3.82152231
-117.31,33.25,14,2140,3.125,1.023,1.112081514,5.069868996,3.114992722
-117.31,33.25,13,1843,2.8558,0.971,0.934718101,4.56231454,2.734421365
-117.32,33.25,7,1314,4.85,1.869,1.055276382,6.278894472,3.301507538
-117.32,33.25,7,4399,3.6301,1.709,1.070274069,5.766690091,3.09135629
-117.34,33.23,11,2212,3.1062,1.41,1.041265475,5.140302613,3.04264099
-117.33,33.23,15,1130,2.5872,1.556,1.022452504,5.041450777,1.95164076
-117.33,33.23,15,1258,3.33,1.279,1.072164948,4.909793814,3.242268041
-117.33,33.24,13,2298,2.9386,1.434,1.012643678,5.22183908,2.64137931
-117.42,33.35,14,35682,2.5729,1.344,1.010484378,5.27049696,7.482071713
-117.24,33.34,17,1354,4.5764,2.573,1.025522042,6.649651972,3.141531323
-117.22,33.36,16,1351,4.605,2.633,1.066371681,7.002212389,2.988938053
-117.22,33.31,12,1193,6.2475,3.313,1.098984772,7.421319797,3.027918782
-117.21,33.34,10,2312,5.4563,3.257,1.008641975,6.535802469,2.854320988
-117.19,33.34,15,1104,6.1009,3.144,1.060869565,7.195652174,2.4
-117.17,33.34,15,1022,2.7986,1.899,1.203900709,5.874113475,1.812056738
-117.2,33.29,12,2778,4.0357,2.959,1.158823529,6.233333333,2.723529412
-117.17,33.28,16,862,5.1786,3.768,1.114285714,6.860714286,3.078571429
-117.25,33.38,16,2007,3,1.467,1.113537118,5.147016012,2.92139738
-117.24,33.4,16,1322,3.7857,2.27,1.091981132,6.377358491,3.117924528
-117.23,33.38,18,1727,2.8393,1.732,1.079754601,5.121165644,2.648773006
-117.24,33.38,16,1696,3.668,1.712,1.01744186,5.410852713,3.286821705
-117.25,33.38,17,1031,2.0956,1.344,1.107969152,4.149100257,2.650385604
-117.25,33.39,22,1425,2.375,1.373,1.105906314,5.49694501,2.902240326
-117.26,33.37,7,1440,2.2368,1.546,1.093812375,4.433133733,2.874251497
-117.25,33.37,8,1687,1.995,1.469,1.037181996,3.43444227,3.301369863
-117.24,33.37,14,2436,4.5391,1.809,1.017971759,6.016688062,3.127086008
-117.24,33.36,11,1250,4.5,2.226,1.066666667,6.191111111,2.777777778
-117.25,33.36,6,2833,2.3214,2.47,1.049180328,4.071038251,3.096174863
-117.34,33.46,14,848,5.5395,2.733,1.111842105,6.256578947,2.789473684
-117.19,33.41,16,1301,4.0882,2.961,1.069498069,5.851351351,2.511583012
-117.14,33.39,17,1931,3.8547,2.083,1.150980392,5.664705882,3.78627451
-117.2,33.38,14,2350,5.0507,2.915,1.013580247,6.656790123,2.901234568
-117.1,33.36,19,2091,3.2614,1.688,1.078688525,5.767213115,3.427868852
-116.95,33.31,16,1838,2.2393,1.17,1.183333333,5.409259259,3.403703704
-117.03,33.32,14,601,3.8438,2.438,1.082901554,5.637305699,3.113989637
-117.05,33.29,17,891,7.0177,2.676,1.110320285,6.40569395,3.170818505
-117.05,33.26,14,1704,3.7644,2.647,1.055658627,5.756957328,3.161410019
-117.12,33.27,11,1727,4.9375,2.328,1.11090573,5.574861368,3.192236599
-117,33.29,17,573,8.2531,4.192,1.416289593,9.380090498,2.592760181
-116.98,33.26,12,3129,4.7647,2.541,1.06031746,6.241269841,3.311111111
-116.99,33.2,17,1531,3.1553,2.5,1.067326733,5.900990099,3.031683168
-116.9,33.22,11,2012,3.1906,2.345,1.099573257,5.877667141,2.862019915
-117.14,33.23,11,918,3.1272,2.813,1.658,8.136,1.836
-117.11,33.23,13,2228,4.9335,2.981,1.061200924,6.719399538,2.572748268
-117.08,33.23,14,1385,4.15,2.722,1.115234375,6.517578125,2.705078125
-117.2,33.24,12,2106,6.2079,3.073,0.973782772,6.232209738,2.629213483
-117.15,33.2,16,1253,4.0328,2.946,1.167938931,6.844783715,3.188295165
-117.2,33.2,16,1875,5.543,2.864,1.032840722,7.239737274,3.078817734
-117.22,33.22,17,1693,3.3882,1.908,1.125628141,6.155778894,2.835845896
-117.22,33.22,16,1555,1.7217,1.75,1.148214286,3.810714286,2.776785714
-117.22,33.22,15,704,1.9571,1.625,1.065217391,4.440993789,2.186335404
-117.23,33.24,26,1014,4.3068,2.401,1.085526316,6.549342105,3.335526316
-117.24,33.23,13,1767,4.0776,1.96,1.055374593,6.117263844,2.877850163
-117.24,33.23,21,1194,3.4359,1.509,0.987179487,5.506410256,3.826923077
-117.23,33.23,13,1946,2.9875,1.72,1.134715026,5.006908463,3.360967185
-117.23,33.22,18,962,1.808,0.97,1.028725314,4.190305206,1.727109515
-117.23,33.22,16,1036,2.0246,1.488,1.199013158,5.302631579,1.703947368
-117.24,33.22,20,1173,4.1316,1.625,0.957020057,5.621776504,3.361031519
-117.24,33.21,9,1938,2.1293,1.514,1.192380952,4.735238095,3.691428571
-117.23,33.21,34,348,4.125,1.646,0.850393701,4.283464567,2.74015748
-117.25,33.25,6,2997,4.6187,2.05,0.965014577,5.986394558,2.912536443
-117.27,33.23,5,9690,4.1405,1.985,1.120512821,5.956695157,2.760683761
-117.27,33.22,5,999,5.0249,1.967,1.036923077,7.024615385,3.073846154
-117.27,33.22,16,470,1.8849,0.908,0.993610224,4.536741214,1.501597444
-117.28,33.22,13,1065,2.3844,0.986,1.020715631,5.333333333,2.005649718
-117.27,33.21,5,3161,4.4531,1.775,0.984189723,5.695652174,3.123517787
-117.25,33.22,26,1160,3.9815,1.426,1.048338369,6.072507553,3.504531722
-117.25,33.22,19,1654,3.5,1.358,1.018390805,4.981609195,3.802298851
-117.26,33.21,26,1325,3.0197,1.36,0.955503513,4.463700234,3.103044496
-117.28,33.2,11,1012,4.21,1.756,0.915789474,5.164912281,3.550877193
-117.27,33.2,23,1360,4.2054,1.507,0.938118812,5.309405941,3.366336634
-117.26,33.2,13,1675,2.8214,1.219,1.152623211,5.028616852,2.662957075
-117.27,33.2,34,978,4.3542,1.569,0.969879518,5.578313253,2.945783133
-117.27,33.19,8,663,2.724,1.393,1.38277512,4.655502392,3.172248804
-117.28,33.19,5,1633,3.4456,1.658,1.101724138,4.65,2.815517241
-117.25,33.21,9,1992,2.066,1.272,1.077262693,4.291390728,4.397350993
-117.24,33.21,19,1859,2.1875,1.217,1.096412556,4.197309417,4.168161435
-117.24,33.21,18,1581,3.0982,1.113,1.082687339,4.77002584,4.085271318
-117.24,33.2,25,1045,2.4505,1.475,1.075129534,4.225388601,2.707253886
-117.24,33.2,26,989,2.5119,1.717,1.100817439,4.634877384,2.694822888
-117.25,33.2,22,1472,2.0625,1.245,1.036912752,3.961409396,2.469798658
-117.25,33.2,10,1302,2.7961,1.313,1.004246285,4.352441614,2.76433121
-117.25,33.21,13,1035,2.6339,1.17,0.996587031,4.105802048,3.532423208
-117.23,33.21,21,861,3.6181,2.138,1.01312336,5.076115486,2.25984252
-117.22,33.21,19,1901,3.6375,1.988,1.126530612,5.986394558,2.586394558
-117.22,33.2,31,801,4.4844,2.055,0.948630137,5.945205479,2.743150685
-117.23,33.2,29,1770,3.5109,1.66,1.038961039,4.865800866,2.554112554
-117.23,33.2,21,999,4.8929,2.125,1.011235955,6.415730337,2.806179775
-117.21,33.2,22,1288,5.04,2.537,1.111587983,7.160944206,2.763948498
-117.22,33.19,16,1948,2.7019,2.169,1.082508251,4.95709571,3.214521452
-117.27,33.18,4,1481,2.9133,2.157,1.232854864,5.376395534,2.362041467
-117.26,33.19,4,1518,2.9469,2.161,1.091743119,4.297247706,2.785321101
-117.26,33.19,2,1044,4.2361,1.585,0.975095785,5.036398467,2
-117.25,33.19,18,830,4.5764,2.07,1.096774194,6.777777778,2.974910394
-117.24,33.19,19,1035,2.9191,1.594,0.997159091,4.457386364,2.940340909
-117.23,33.19,22,1147,3.6346,1.925,1.059241706,6.052132701,2.718009479
-117.24,33.18,19,1646,5.0195,2.002,1.019855596,6.023465704,2.971119134
-117.3,33.17,6,3760,4.1807,1.826,1.05,5.397260274,2.575342466
-117.32,33.17,18,828,4.2383,2.39,1.056537102,7.572438163,2.925795053
-117.31,33.17,7,809,5.552,2.839,1.106382979,8.329787234,2.868794326
-117.31,33.16,4,2282,5.5956,2.478,1.116104869,7.298377029,2.848938826
-117.31,33.16,17,781,5.6605,2.244,0.93594306,6.06405694,2.779359431
-117.29,33.18,15,1632,2.7644,1.114,1.098474341,5.242718447,2.263522885
-117.29,33.18,17,436,3.1667,1.606,1.047619048,4.886904762,2.595238095
-117.28,33.18,16,842,2.1205,1.573,1.098513011,5.579925651,1.565055762
-117.28,33.18,14,384,6.2096,1.781,0.936507937,5.365079365,3.047619048
-117.26,33.18,9,2235,4.5781,2.256,1.063002681,6.085790885,2.995978552
-117.27,33.15,4,10877,4.6357,2.449,1.044719555,6.042193027,2.748105104
-117.29,33.15,11,952,4.0625,0.875,0.993303571,5.714285714,2.125
-117.24,33.17,4,3925,4.2826,2.375,1.120813397,5.979665072,2.347488038
-117.22,33.17,6,810,3.625,1.357,1.124223602,4.618012422,2.51552795
-117.23,33.16,4,1164,4,2.281,1.073883162,5.268041237,2
-117.23,33.16,2,2091,3.6736,2.145,1.170792079,5.722772277,2.587871287
-117.22,33.18,13,2328,3.3444,1.839,1.106117353,5.334581773,2.906367041
-117.21,33.17,16,1446,3.75,1.638,0.997237569,4.936464088,3.994475138
-117.21,33.19,21,1722,4.8152,2.185,1.032040472,6.349072513,2.903878583
-117.19,33.18,7,1921,4.1128,2.097,1.098934551,5.420091324,2.923896499
-117.21,33.16,13,1246,2.6487,1.96,1.20552677,5.07253886,2.151986183
-117.2,33.16,13,3094,2.3159,0.916,1.042163153,4.127406049,2.835930339
-117.2,33.15,11,1927,3.0139,1.99,1.129411765,5.347712418,2.518954248
-117.2,33.14,19,1663,3.8147,1.392,1.027295285,5.024813896,4.126550868
-117.22,33.14,5,2314,5.0123,2.104,1.202836879,6.490780142,3.282269504
-117.21,33.14,12,1708,2.8586,1.633,1.00210084,5.082983193,1.794117647
-117.21,33.13,15,754,2.2278,1.328,0.899755501,4.618581907,1.843520782
-117.17,33.18,25,426,3.0221,2.143,0.839416058,4.350364964,3.109489051
-117.18,33.16,15,3943,3.1793,1.599,1.198807157,5.887673956,3.919483101
-117.15,33.16,5,2726,3.5839,1.585,1.062983425,5.248618785,3.012154696
-117.14,33.16,16,733,5.6874,2.027,1.102803738,7.757009346,3.425233645
-117.13,33.15,15,997,3.4833,1.932,0.976923077,5.746153846,2.556410256
-117.14,33.15,17,702,5.5696,1.684,0.947916667,5.984375,3.65625
-117.14,33.15,16,758,5.0346,1.746,1.112359551,6.342696629,4.258426966
-117.15,33.14,15,470,2.3062,1.589,0.958525346,4.930875576,2.165898618
-117.13,33.15,16,1759,3.1776,1.726,1.012066365,5.892911011,2.653092006
-117.13,33.14,16,993,4.8526,1.707,1.003610108,5.953068592,3.584837545
-117.13,33.14,5,1320,4.1053,1.714,1.052734375,5.11328125,2.578125
-117.12,33.14,16,1025,4.1641,1.636,1.018726592,6.404494382,3.838951311
-117.12,33.14,12,1211,3.8967,1.726,1.03030303,5.967171717,3.058080808
-117.13,33.14,12,1147,4.0495,1.539,1.053117783,5.2147806,2.648960739
-117.19,33.14,12,1677,2.3267,0.92,1.267857143,5.016483516,2.303571429
-117.18,33.15,7,5410,2.32,1.175,1.065189873,3.939873418,3.424050633
-117.21,33.13,19,912,3.775,1.68,1.075812274,5.537906137,1.646209386
-117.2,33.12,18,1473,5.1194,2.478,1.09037037,6.477037037,2.182222222
-117.21,33.12,4,926,4.3672,2.589,1.228163993,5.812834225,1.650623886
